Timestamp;scop_filter_fir;scop_filter_fir1;scop_filter_fir2;scop_filter_fir3;scop_filter_lp;scop_filter_raw
7886093;3571;3833;3187;0;3934;4259
7887087;3622;3899;3212;0;4013;4240
7888078;3677;3963;3256;0;4013;4283
7889087;3735;4029;3314;0;4144;4347
7890078;3794;4095;3385;0;4144;4414
7891087;3854;4162;3462;0;4251;4402
7892078;3911;4220;3544;0;4251;4381
7893093;3963;4266;3627;0;4334;4441
7894078;4014;4307;3708;0;4366;4484
7895078;4062;4338;3783;0;4366;4520
7896093;4110;4365;3854;0;4426;4596
7897087;4159;4396;3920;0;4460;4750
7898078;4211;4437;3981;0;4507;4970
7899087;4269;4496;4033;0;4571;5042
7900078;4330;4562;4081;0;4646;4915
7901087;4386;4619;4132;0;4718;4920
7902078;4439;4674;4183;0;4785;5123
7903093;4495;4743;4230;0;4856;5367
7904078;4556;4830;4274;0;4941;5576
7905087;4620;4928;4315;0;5046;5726
7906086;4689;5036;4354;0;5167;5846
7907093;4763;5154;4393;0;5300;5971
7908087;4843;5276;4432;0;5440;6148
7909078;4933;5404;4473;0;5440;6368
7910087;5031;5537;4517;0;5744;6574
7911078;5136;5684;4565;0;5744;6742
7912087;5248;5852;4623;0;6083;6866
7913083;5368;6027;4692;0;6258;7022
7914087;5496;6199;4773;0;6431;7165
7915078;5629;6363;4868;0;6431;7316
7916087;5767;6524;4976;0;6768;7496
7917095;5911;6687;5094;0;6932;7584
7918091;6058;6847;5224;0;7090;7694
7919087;6204;7004;5363;0;7240;7852
7920079;6349;7157;5511;0;7386;7979
7921087;6497;7302;5668;0;7526;8087
7922078;6652;7440;5832;0;7662;8214
7923093;6808;7574;5999;0;7796;8475
7924079;6965;7716;6166;0;7934;8631
7925087;7118;7859;6333;0;8078;8724
7926078;7268;8000;6500;0;8224;8949
7927087;7420;8147;6664;0;8375;9126
7928164;7573;8296;6824;0;8534;9356
7929006;7729;8456;6982;0;8534;9356
7930087;7887;8629;7135;0;8883;9837
7931079;8047;8809;7284;0;9074;10005
7932087;8207;8996;7424;0;9271;10160
7933083;8369;9187;7562;0;9470;10328
7934087;8534;9381;7701;0;9666;10500
7935077;8700;9570;7844;0;9860;10737
7936087;8872;9764;7991;0;10055;10960
7937077;9046;9965;8140;0;10251;11118
7938087;9223;10161;8294;0;10447;11291
7939093;9403;10356;8454;0;10641;11487
7940087;9586;10548;8620;0;10833;11654
7941078;9771;10733;8794;0;12142;67612
7942087;11624;14567;7869;0;16017;52823
7943083;13283;18209;7217;0;20830;6694
7944087;13738;19294;7582;0;24048;23681
7945078;14657;21169;7838;0;25650;19091
7946087;15460;22595;8401;0;26251;19548
7947078;16270;23759;9195;0;26023;16230
7948087;16959;24374;10289;0;25136;15248
7949092;17572;24525;11618;0;23783;14760
7950087;18107;24239;13132;0;22185;13984
7951078;18544;23526;14781;0;20507;13496
7952087;18881;22460;16490;0;18885;13874
7953083;19139;18363;18163;0;17431;13706
7954087;19300;15701;19731;0;16209;14001
7955078;19376;15903;21110;0;15246;14211
7956087;19369;15105;22232;0;14525;13412
7957078;19251;14610;23061;0;13991;13539
7958087;19054;14156;23545;0;13619;13953
7959093;18799;13972;23659;0;13397;13872
7960087;18481;13867;23416;0;13287;13520
7961078;18104;13785;22848;0;13238;13306
7962087;17683;13739;21994;0;13216;13275
7963083;15816;13712;20908;0;13208;13297
7964087;14557;13656;19657;0;13213;13508
7965078;14643;13621;18314;0;13230;13182
7966087;14252;13549;16966;0;13238;12938
7967078;14010;13451;15687;0;13250;14233
7968087;13816;13482;14508;0;13314;14391
7969138;13740;13529;13501;0;13417;13338
7970006;13671;13501;12726;0;13417;13338
7971087;13593;13420;12204;0;13433;11575
7972078;13510;13295;11934;0;13273;11652
7973093;13435;13160;12860;0;13036;11540
7974078;13339;12995;13510;0;12770;11731
7975087;13245;12819;13294;0;12528;12564
7976078;13164;12677;13416;0;12354;12296
7977087;13069;12544;13459;0;12234;11801
7978078;12980;12400;13512;0;12158;13153
7979137;12925;12282;13461;0;12207;15339
7980005;12928;12347;13332;0;12207;15339
7981087;12977;12607;13159;0;12908;15885
7982079;13045;12963;12972;0;13432;15512
7983093;13125;13375;12789;0;13940;15382
7984079;13217;13782;12636;0;14384;15342
7985087;13321;14184;12510;0;14750;15564
7986078;13439;14565;12427;0;15055;16005
7987087;13592;14901;12387;0;15325;16364
7988078;13774;15250;12381;0;15576;16417
7989087;13934;15595;12437;0;15803;16438
7990091;14106;15828;12563;0;15997;16306
7991087;14312;15913;12751;0;16140;15847
7992079;14532;15920;13000;0;16206;15306
7993093;14751;15914;13306;0;16175;14693
7994079;14935;15875;13666;0;16030;13809
7995087;15076;15758;14071;0;15766;13266
7996078;15172;15568;14502;0;15403;13089
7997087;15212;15312;14921;0;14975;12457
7998078;15215;14959;15319;0;14502;12018
7999087;15187;14536;15702;0;14011;12167
8000077;15097;14108;16014;0;13543;12064
8001093;14923;13679;16222;0;13118;11683
8002087;14700;13250;16325;0;12737;11626
8003083;14476;12867;16317;0;12406;11683
8004087;14255;12542;16214;0;12130;11465
8005078;14023;12266;16023;0;11897;11118
8006087;13775;12037;15761;0;11688;10917
8007078;13511;11836;15449;0;11491;10711
8008087;13229;11639;15078;0;11302;10479
8009078;12933;11465;14660;0;11117;10340
8010087;12637;11304;14245;0;10936;10201
8011091;12345;11123;13858;0;10759;9991
8012087;12061;10934;13483;0;10582;9672
8013083;11790;10746;13106;0;10394;9313
8014087;11531;10536;12739;0;10188;9030
8015078;11287;10302;12393;0;9966;8884
8016087;11067;10071;12073;0;9737;8722
8017078;10857;9849;11787;0;9506;8480
8018087;10646;9624;11541;0;9276;8252
8019078;10445;9396;11330;0;9047;8070
8020087;10248;9170;11142;0;8822;7876
8021091;10040;8943;10972;0;8604;7824
8022087;9832;8724;10807;0;8404;7903
8023083;9637;8530;10634;0;8225;7419
8024087;9431;8334;10458;0;8039;6660
8025078;9201;8113;10282;0;7820;6428
8026087;8971;7887;10089;0;7572;6397
8027078;8747;7661;9883;0;7319;6430
8028087;8530;7443;9668;0;7089;6617
8029078;8325;7253;9433;0;6902;6730
8030087;8132;7092;9185;0;6766;6727
8031091;7948;6952;8939;0;6674;6648
8032087;7770;6833;8694;0;6613;6560
8033083;7601;6726;8448;0;6569;6473
8034087;7445;6625;8210;0;6533;6366
8035078;7302;6560;7985;0;6496;6236
8036087;7167;6534;7771;0;6451;6095
8037078;7038;6506;7568;0;6394;5963
8038087;6913;6463;7382;0;6323;5846
8039078;6796;6402;7213;0;6238;5686
8040087;6684;6311;7063;0;6138;5437
8041131;6572;6194;6935;0;6016;5149
8042005;6458;6054;6829;0;6016;5149
8043093;6339;5899;6742;0;5701;4771
8044078;6214;5735;6665;0;5518;4623
8045087;6096;5563;6595;0;5330;4527
8046078;5994;5389;6529;0;5147;4563
8047087;5894;5225;6462;0;4985;4699
8048078;5794;5084;6388;0;4857;4795
8049087;5693;4965;6302;0;4770;4888
8050078;5590;4873;6202;0;4724;4994
8051087;5488;4812;6087;0;4714;4967
8052091;5390;4779;5961;0;4726;4881
8053093;5297;4770;5827;0;4746;4774
8054079;5207;4773;5692;0;4761;4656
8055087;5121;4778;5548;0;4761;4505
8056078;5039;4777;5396;0;4742;4412
8057087;4962;4768;5250;0;4705;4369
8058078;4891;4744;5118;0;4653;4319
8059087;4826;4701;5003;0;4593;4273
8060078;4765;4643;4911;0;4530;4242
8061087;4710;4575;4839;0;4465;4185
8062078;4662;4498;4785;0;4401;4113
8063096;4621;4421;4745;0;4337;4070
8064087;4583;4350;4717;0;4275;4034
8065079;4547;4285;4697;0;4215;3955
8066087;4510;4225;4683;0;4157;3936
8067077;4473;4174;4669;0;4103;3971
8068087;4433;4131;4652;0;4056;3945
8069078;4388;4090;4630;0;4017;3890
8070087;4338;4051;4601;0;3981;3823
8071078;4284;4011;4565;0;3947;3799
8072087;4228;3973;4519;0;3913;3792
8073083;4173;3939;4462;0;3881;3787
8074091;4124;3909;4397;0;3854;3768
8075087;4078;3881;4328;0;3829;3758
8076078;4037;3856;4257;0;3808;3775
8077087;4002;3837;4186;0;3792;3773
8078078;3970;3820;4120;0;3779;3763
8079087;3941;3802;4062;0;3771;3794
8080078;3915;3789;4011;0;3767;3794
