Timestamp;scop_accx;scop_accy;scop_accz;scop_pitchspeed;scop_rollspeed;scop_yawspeed;scop_pitch;scop_roll;scop_yaw
1727079;1825;2102;98392;64;-72;13;-10;-12;17081
1728079;2160;2389;98129;64;-70;7;-10;-12;17081
1729080;2112;2006;97628;67;-67;0;-10;-12;17081
1730080;2495;1839;97675;72;-62;2;-10;-12;17081
1731076;2639;2078;98153;77;-59;5;-10;-11;17081
1732077;2184;2078;98464;80;-62;5;-10;-11;17081
1733078;2184;2413;98416;80;-67;0;-10;-11;17081
1734078;1490;2126;98034;77;-72;-2;-9;-11;17081
1735079;1466;1623;97771;80;-72;-2;-9;-11;17081
1736090;2160;1743;98153;83;-70;-5;-9;-11;17081
1737080;1945;1910;98583;80;-70;-5;-9;-11;17081
1738075;1873;1719;98583;75;-70;-2;-9;-11;17081
1739075;2591;1719;98918;69;-70;0;-9;-11;17081
1740076;2615;1934;99061;64;-67;-2;-9;-11;17081
1741077;2064;2198;98726;64;-64;-5;-9;-11;17081
1742078;2040;2389;98273;61;-59;-5;-9;-11;17081
1743078;1801;2102;97771;56;-54;-5;-9;-11;17081
1744079;1825;1815;97962;54;-54;-5;-9;-11;17081
1745079;2256;1886;98249;54;-54;-2;-10;-11;17081
1746075;2160;2006;98344;56;-57;-2;-10;-11;17081
1747093;2160;1934;98918;61;-57;-2;-10;-11;17081
1748078;2136;1982;99013;67;-59;-2;-10;-11;17081
1749079;1945;1695;98129;67;-59;-5;-10;-11;17081
1750075;2112;1743;97508;67;-59;-10;-10;-11;17081
1751076;1873;1958;97819;69;-64;-10;-10;-11;17081
1752078;1945;1671;98368;72;-67;-8;-10;-11;17081
1753079;2495;1671;98870;75;-67;-5;-10;-11;17081
1754075;2519;1910;99133;75;-67;-8;-10;-11;17081
1755075;2256;1910;98726;72;-67;-8;-10;-11;17080
1756077;1825;1767;98320;69;-64;-5;-10;-10;17080
1757089;1897;1958;98273;67;-64;-5;-10;-10;17080
1758090;2064;2174;98153;67;-70;-8;-10;-10;17080
1759080;2328;1862;98488;69;-75;-8;-10;-11;17080
1760076;2639;1599;98726;69;-75;-2;-10;-11;17080
1761077;2064;1671;98368;75;-75;-2;-10;-11;17080
1762079;2040;1719;98201;75;-78;-8;-10;-11;17080
1763079;2399;1910;97962;77;-83;-10;-10;-11;17080
1764076;1682;1886;98010;77;-80;-5;-10;-11;17080
1765076;2160;1862;98655;77;-75;0;-10;-11;17080
1766078;1945;1479;98631;77;-72;0;-10;-11;17080
1767078;1849;1886;98177;77;-70;0;-10;-11;17080
1768093;2806;2485;98249;77;-64;-2;-10;-11;17080
1769077;2208;2102;98488;80;-64;-2;-10;-11;17080
1770078;2352;2078;98464;80;-67;0;-10;-11;17080
1771079;2136;2078;98225;83;-70;2;-10;-11;17080
1772080;1705;2078;98105;83;-75;2;-10;-11;17080
1773075;2280;2245;98273;80;-78;0;-10;-11;17080
1774075;1777;1910;98201;80;-80;-2;-10;-11;17080
1775077;2328;1839;98081;77;-80;-5;-10;-11;17080
1776076;2782;2437;98368;72;-80;-8;-10;-11;17080
1777078;1825;2198;98392;69;-83;-5;-10;-11;17080
1778213;2471;1934;98320;69;-83;0;-10;-12;17080
1779076;2208;1767;98368;67;-78;2;-10;-12;17080
1780076;1729;1695;98201;64;-72;0;-10;-12;17080
1781077;2710;2030;98010;64;-67;-2;-10;-12;17080
1782078;2423;1791;98010;69;-64;-2;-10;-12;17080
1783079;2040;1791;98249;72;-64;0;-10;-12;17080
1784079;2208;2174;98583;72;-59;2;-10;-12;17080
1785080;1801;1743;98583;75;-57;2;-10;-12;17080
1786080;2160;1695;98010;75;-57;5;-10;-11;17080
1787076;2352;1958;97293;75;-59;10;-10;-11;17080
1788076;2088;1934;97436;72;-57;7;-10;-11;17080
1789092;2567;1862;98344;72;-51;2;-10;-11;17080
1790077;2328;1719;98846;72;-51;0;-10;-11;17080
1791224;2256;2102;98559;77;-57;2;-10;-11;17080
1792079;2375;1839;97986;77;-59;7;-10;-11;17080
1793079;2017;1671;97699;77;-62;7;-10;-11;17080
1794075;1825;2078;97890;75;-59;5;-10;-11;17080
1795075;2017;2102;98081;72;-59;2;-10;-11;17080
1796076;2256;2030;98344;72;-57;5;-10;-11;17080
1797076;2064;1958;98631;64;-54;10;-10;-11;17080
1798078;2160;1575;98726;56;-54;13;-10;-11;17080
1799078;1753;1264;98583;51;-59;13;-10;-11;17080
1800090;1562;2030;98153;54;-64;10;-10;-11;17081
1801075;1777;2389;97938;61;-70;5;-10;-11;17081
1802076;2088;1695;98105;67;-72;2;-10;-11;17081
1803078;2543;1288;98894;69;-70;5;-10;-11;17081
1804078;2208;1360;99348;72;-67;5;-10;-11;17081
1805079;2088;1767;98750;67;-64;7;-10;-11;17081
1806079;1897;1958;97866;64;-67;5;-10;-11;17081
1807075;1682;1791;98153;67;-70;5;-10;-11;17081
1808075;2184;2222;98750;69;-67;5;-10;-11;17081
1809076;2064;2102;98607;69;-64;7;-10;-11;17081
1810076;2136;1575;98344;72;-64;10;-10;-11;17081
1811092;2447;1719;98034;75;-62;10;-10;-11;17081
1812077;1897;1671;98296;83;-59;7;-10;-11;17081
1813078;1347;1767;98631;91;-59;2;-10;-11;17081
1814079;1705;2054;98511;93;-62;0;-10;-11;17081
1815075;1921;1862;98081;91;-67;0;-10;-11;17081
1816075;1658;1934;97508;88;-72;2;-10;-11;17081
1817077;1849;1958;97628;85;-72;-2;-10;-11;17081
1818077;2232;1623;98344;83;-70;-5;-10;-11;17081
1819079;2280;1886;98941;80;-67;-2;-10;-11;17081
1820079;2399;1982;98679;75;-72;-2;-10;-11;17081
1821092;2352;2078;98153;69;-72;-5;-10;-11;17081
1822077;1729;1982;98153;67;-72;-10;-10;-11;17081
1823079;1658;2006;98225;67;-72;-10;-10;-11;17081
1824079;1921;2150;98416;67;-72;-10;-10;-11;17081
1825076;2352;2126;98607;64;-72;-13;-10;-11;17081
1826076;2160;2126;98559;64;-72;-16;-10;-11;17081
1827078;1729;1743;98535;69;-75;-13;-10;-11;17081
1828079;1849;1934;98583;72;-70;-16;-10;-11;17080
1829075;1825;2006;98535;72;-70;-13;-10;-11;17080
1830075;1777;1862;98249;72;-72;-13;-10;-11;17080
1831092;2184;1815;98058;69;-72;-10;-10;-11;17080
1832078;2352;2006;98273;67;-67;-8;-10;-11;17080
1833078;2208;2293;98559;69;-64;-5;-10;-11;17080
1834079;2399;2174;98416;69;-67;-5;-10;-11;17080
1835078;2136;2006;98105;72;-67;-5;-10;-11;17080
1836080;1825;1719;98153;75;-70;-2;-10;-11;17080
1837079;1897;1815;98344;72;-72;0;-10;-11;17080
1838075;1682;1886;98273;72;-75;2;-10;-11;17080
1839075;2017;1958;97866;72;-72;2;-10;-11;17080
1840076;2495;2150;97723;72;-70;5;-10;-11;17080
1841091;2328;2293;98201;72;-64;7;-10;-11;17080
1842077;2256;2245;98894;75;-64;10;-10;-11;17080
1843077;1394;1527;98559;72;-70;7;-10;-11;17080
1844078;1299;1479;97890;72;-78;0;-10;-11;17080
1845078;2352;1934;97938;72;-80;-5;-10;-11;17080
1846079;2136;1982;98081;69;-78;-8;-10;-11;17080
1847079;2208;2198;98344;67;-72;-5;-10;-11;17080
1848075;2519;2341;98703;69;-67;0;-10;-11;17080
1849075;2017;2030;98726;69;-64;2;-10;-11;17080
1850076;1658;1958;98679;69;-70;-2;-10;-11;17080
1851092;1538;1862;98511;69;-78;-8;-10;-11;17080
1852077;1705;2030;98631;72;-80;-8;-10;-11;17080
1853078;1682;2006;98105;77;-80;-2;-10;-11;17080
1854078;1945;1479;97675;75;-86;2;-10;-11;17080
1855079;2639;1791;98464;72;-88;5;-10;-11;17080
1856079;2615;1982;99013;75;-86;7;-10;-11;17080
1857080;2399;2126;99133;77;-86;10;-10;-12;17080
1858080;1801;2437;98273;77;-91;13;-10;-12;17080
1859075;1705;2293;97484;69;-96;13;-10;-12;17080
1860076;2399;2245;97675;67;-94;13;-10;-12;17080
1861093;1969;2126;98010;64;-80;7;-10;-12;17080
1862079;2136;2078;98416;59;-70;5;-10;-12;17080
1863079;2280;1791;98511;59;-70;2;-10;-12;17080
1864075;1873;1862;98511;54;-72;2;-10;-12;17080
1865075;1897;2581;98535;51;-75;5;-10;-12;17080
1866077;1658;2365;98464;51;-75;0;-10;-12;17081
1867076;2328;2293;98105;54;-72;-5;-10;-12;17080
1868078;2088;2222;97675;61;-72;-8;-10;-12;17080
1869078;1610;1886;97914;69;-75;-5;-10;-12;17080
1870079;2519;2198;98607;75;-75;-2;-10;-12;17080
1871079;2017;2557;98846;75;-75;0;-10;-12;17080
1872076;1753;2461;98368;69;-70;0;-10;-12;17080
1873089;1945;2102;97771;64;-70;0;-10;-12;17080
1874078;1849;2054;97771;67;-70;0;-10;-12;17080
1875079;2710;2341;98225;69;-70;2;-10;-12;17080
1876079;2208;2102;98296;69;-62;2;-10;-12;17080
1877075;2160;2102;98344;69;-59;2;-10;-12;17080
1878075;2328;2461;98440;69;-64;2;-10;-12;17080
1879076;1514;2485;98010;69;-70;5;-10;-12;17080
1880077;2064;2413;98105;69;-67;5;-10;-12;17080
1881078;1897;2078;98607;67;-62;7;-10;-12;17081
1882079;1705;1958;98488;67;-59;7;-10;-12;17081
1883076;2423;1862;97843;75;-62;2;-10;-12;17081
1884093;2184;1934;97604;77;-62;0;-10;-12;17081
1885077;1753;2365;98464;80;-59;0;-10;-12;17081
1886079;2088;2413;99204;80;-59;0;-10;-11;17081
1887079;2040;2341;98774;83;-62;2;-10;-11;17081
1888076;2328;2581;97843;85;-64;2;-10;-11;17081
1889076;2495;2605;97771;85;-67;2;-10;-11;17081
1890078;2112;1982;98320;88;-70;7;-10;-11;17081
1891079;2423;1958;98631;83;-75;10;-9;-11;17081
1892076;2112;2365;98320;77;-78;7;-9;-11;17081
1893077;2064;2341;97795;69;-86;2;-9;-11;17081
1894078;2184;2245;98368;59;-88;-2;-9;-11;17081
1895091;1801;2102;99037;56;-91;-2;-10;-12;17081
1896076;1490;2533;98440;56;-88;-2;-10;-12;17081
1897077;1466;2581;97604;59;-88;-5;-10;-12;17081
1898077;2184;2054;97341;61;-83;-5;-10;-12;17081
1899078;2232;1934;98225;64;-78;-2;-10;-12;17081
1900078;1969;2030;99109;56;-72;0;-10;-12;17081
1901079;2184;2341;98989;54;-72;0;-10;-12;17081
1902080;1993;2485;98511;54;-75;0;-10;-12;17081
1903075;1538;2389;98010;51;-78;0;-10;-12;17081
1904075;1705;2437;98464;46;-80;-2;-10;-12;17081
1905106;2136;1934;98965;46;-78;-8;-10;-12;17081
1906075;2447;1767;98511;51;-75;-13;-10;-12;17081
1907075;2399;2461;98296;56;-75;-13;-10;-12;17080
1908076;1873;2509;98559;61;-75;-10;-10;-12;17080
1909076;1825;2126;98583;64;-75;-8;-10;-12;17080
1910078;2040;2245;98368;72;-75;-5;-10;-12;17080
1911078;2232;2485;97819;77;-75;-5;-10;-12;17080
1912075;2136;2341;97341;77;-75;-8;-10;-12;17080
1913075;2519;2006;97819;75;-83;-10;-10;-12;17080
1914076;2663;1934;98440;69;-83;-13;-10;-12;17080
1915076;2040;2365;98559;61;-80;-10;-10;-12;17080
1916089;2160;2652;98034;64;-75;-5;-10;-12;17080
1917080;2040;2413;97604;67;-72;0;-10;-12;17080
1918080;1538;1958;97986;67;-70;0;-10;-12;17080
1919075;2328;2150;98464;67;-64;-5;-10;-12;17080
1920075;2423;2533;98368;69;-67;-10;-10;-12;17080
1921076;1658;2365;98153;67;-75;-13;-10;-12;17080
1922077;1777;2174;98296;69;-75;-13;-10;-12;17080
1923078;1873;2198;98511;75;-70;-10;-10;-12;17080
1924078;2088;2413;98511;77;-70;-2;-10;-12;17080
1925079;2160;2509;98296;77;-67;2;-10;-12;17080
1926079;2304;2413;97986;77;-67;2;-10;-12;17080
1927093;2758;2341;98081;75;-67;0;-10;-12;17080
1928077;2112;2652;98225;75;-67;2;-10;-12;17080
1929078;2040;2365;98201;75;-72;5;-10;-12;17080
1930079;1993;2078;98201;69;-78;10;-10;-12;17080
1931079;1370;2102;98081;61;-83;10;-10;-12;17080
1932076;2017;2198;97962;59;-86;13;-10;-12;17080
1933076;1921;2413;97962;61;-88;18;-10;-12;17080
1934077;1610;2174;98249;61;-86;21;-10;-12;17080
1935077;2088;2150;98320;59;-80;18;-10;-12;17080
1936078;1993;2126;98129;54;-72;13;-10;-12;17080
1937088;1753;2389;98225;48;-70;13;-10;-12;17080
1938079;1897;2461;98535;46;-70;7;-10;-12;17080
1939079;1490;2365;98511;43;-64;2;-10;-12;17080
1940080;1370;2557;98177;48;-62;0;-10;-12;17080
1941080;1921;2557;97819;54;-59;0;-10;-12;17080
1942077;1969;2006;97795;61;-57;2;-10;-12;17080
1943077;1969;1743;98034;67;-57;7;-10;-12;17081
1944078;1777;2269;98225;64;-62;7;-10;-11;17081
1945079;1897;2317;98129;64;-64;10;-10;-11;17081
1946075;2232;2293;97795;64;-67;10;-10;-11;17081
1947090;1777;2102;98153;67;-70;10;-10;-11;17081
1948075;2040;1647;98679;69;-72;5;-10;-11;17081
1949076;2208;1695;98392;72;-75;2;-10;-11;17081
1950077;1993;2293;97819;77;-78;0;-10;-11;17081
1951078;1969;2509;97484;77;-80;0;-10;-11;17081
1952075;2064;1958;98105;75;-80;-2;-10;-11;17081
1953076;2519;2030;98703;77;-83;-5;-10;-11;17081
1954078;1969;2198;98440;80;-91;-2;-10;-11;17081
1955078;1299;2102;98034;80;-96;2;-10;-12;17081
1956080;2088;1934;98058;77;-91;7;-10;-12;17081
1957075;2375;1695;98416;75;-83;5;-10;-12;17081
1958088;2280;2126;98464;72;-75;0;-10;-12;17081
1959078;2184;2413;98177;72;-75;0;-10;-12;17081
1960080;2112;2030;98201;72;-72;2;-10;-12;17081
1961075;1993;2030;98679;69;-70;-2;-10;-12;17081
1962077;1705;2102;98273;67;-70;-13;-10;-12;17081
1963077;2423;2198;97628;67;-70;-18;-10;-12;17081
1964078;2160;2078;98010;69;-70;-16;-10;-12;17081
1965077;1562;1695;98846;72;-70;-10;-10;-12;17080
1966078;2160;1910;98918;69;-72;-8;-10;-12;17080
1967078;2304;2150;98416;67;-72;-10;-10;-12;17080
1968089;2232;2389;98105;67;-72;-10;-10;-12;17080
1969079;1777;2461;97747;67;-78;-10;-10;-12;17080
1970079;1466;2126;97986;64;-86;-10;-10;-12;17080
1971075;2232;1982;98273;61;-88;-10;-10;-12;17080
1972076;2256;1982;97866;59;-88;-10;-10;-12;17080
1973077;2112;2222;98058;59;-91;-8;-10;-12;17080
1974077;2280;2365;98320;54;-88;-5;-10;-12;17080
1975079;1969;2198;98201;54;-86;0;-10;-12;17080
1976079;1897;2413;98225;56;-83;7;-10;-12;17080
1977080;1753;2365;97914;56;-83;13;-10;-12;17080
1978079;1849;2030;97604;59;-78;13;-10;-12;17080
1979075;2088;2078;98153;67;-70;7;-10;-12;17080
1980093;1729;2198;98559;69;-64;5;-10;-12;17080
1981078;2184;2437;98201;67;-62;0;-10;-12;17080
1982079;2304;2557;98058;64;-62;-5;-10;-12;17080
1983079;1801;2293;98296;67;-62;-8;-10;-12;17080
1984075;1801;2150;98511;69;-64;-8;-10;-12;17080
1985075;1514;1958;98368;77;-64;-5;-10;-12;17080
1986076;1969;1958;98034;80;-62;-2;-10;-12;17080
1987077;2615;2198;97962;80;-62;2;-10;-12;17080
1988078;2423;2293;98249;77;-64;7;-10;-12;17080
1989078;1729;2389;98607;77;-64;10;-10;-12;17080
1990089;1442;2317;98488;77;-64;5;-10;-12;17080
1991079;1897;2269;98034;77;-64;5;-10;-12;17080
1992075;1969;2198;98010;75;-64;7;-10;-12;17080
1993076;2017;2102;98177;69;-64;7;-10;-12;17080
1994079;2088;2126;98177;69;-62;2;-10;-11;17080
1995075;1849;1958;98368;72;-59;2;-10;-11;17080
1996075;1993;2078;98440;75;-57;2;-9;-11;17080
1997076;2136;1982;98249;72;-57;2;-9;-11;17080
1998076;1993;2006;97795;69;-57;5;-9;-11;17080
1999077;2112;2198;97771;67;-54;5;-9;-11;17080
2000077;1993;1767;98416;67;-51;5;-9;-11;17080
2001089;2112;1551;98870;64;-49;2;-9;-11;17080
2002080;2256;1599;98941;64;-49;0;-9;-11;17080
2003075;2232;1934;98822;69;-51;0;-9;-10;17080
2004075;1897;2317;98392;72;-59;2;-9;-10;17080
2005076;1610;2461;98153;67;-64;7;-9;-10;17081
2006077;2328;2461;98440;61;-67;5;-9;-10;17081
2007078;2208;2365;98464;56;-67;0;-9;-10;17081
2008078;1538;2222;98129;56;-67;-2;-10;-10;17081
2009079;2232;1839;98153;54;-67;0;-10;-10;17081
2010079;2064;1456;98607;51;-67;5;-10;-10;17081
2011092;1993;1886;98440;51;-70;2;-10;-10;17081
2012079;2112;2509;97914;54;-70;2;-10;-10;17081
2013080;1442;2605;97795;54;-72;2;-10;-10;17081
2014076;1658;2198;98249;56;-72;2;-10;-10;17081
2015076;1610;1623;98655;59;-72;0;-10;-10;17081
2016078;1705;1647;98655;64;-75;0;-10;-10;17081
2017079;2352;2078;98416;64;-72;2;-10;-10;17081
2018075;1921;1934;98559;64;-70;0;-10;-10;17081
2019076;1921;2030;98798;61;-67;0;-10;-10;17081
2020077;1969;2198;98320;59;-64;0;-10;-10;17081
2021078;1658;2006;97938;61;-64;2;-10;-10;17081
2022088;2040;1886;97986;72;-62;0;-10;-10;17081
2023078;1586;1862;98464;77;-62;-2;-10;-10;17081
2024080;2160;2245;98798;83;-67;0;-10;-10;17081
2025075;2615;2150;98368;83;-72;-2;-10;-10;17081
2026076;2088;1910;97819;83;-75;-5;-10;-10;17081
2027077;2687;2102;98129;83;-75;-5;-10;-10;17081
2028078;2088;1910;98464;80;-75;-2;-10;-10;17081
2029079;1897;1671;98320;80;-75;-2;-10;-10;17081
2030080;3069;2078;98201;85;-78;-2;-10;-10;17080
2031079;2184;2054;98129;83;-78;-2;-10;-10;17080
2032075;1993;1695;98440;75;-70;-2;-10;-10;17080
2033089;2758;1695;98535;72;-67;-5;-10;-10;17080
2034079;2160;1958;98249;72;-67;-2;-10;-10;17080
2035080;1753;2222;98034;69;-64;-2;-10;-10;17080
2036080;1538;2198;98464;69;-59;-5;-10;-10;17080
2037075;2112;2006;99252;72;-59;-5;-10;-10;17080
2038075;2399;2198;98798;72;-64;-2;-10;-10;17080
2039076;2423;2222;97795;72;-70;0;-10;-10;17080
2040076;2352;1910;98058;64;-72;-2;-10;-10;17080
2041078;1777;1862;98750;64;-72;-5;-10;-10;17080
2042079;1825;1934;98798;64;-72;-5;-10;-10;17080
2043080;1490;1886;98201;64;-75;-5;-10;-10;17080
2044092;1849;2102;97890;67;-75;-5;-10;-10;17080
2045076;2447;2126;98129;75;-75;-5;-10;-10;17080
2046077;1945;1815;98416;80;-78;-5;-10;-10;17080
2047077;2543;2102;98535;80;-80;-5;-10;-10;17080
2048079;2782;1958;98440;80;-83;-5;-10;-10;17080
2049078;1873;2078;98058;75;-83;-5;-10;-10;17080
2050080;2088;2317;97866;69;-80;-5;-10;-10;17080
2051080;2375;2174;98273;61;-78;-8;-10;-10;17080
2052076;2136;2198;98464;61;-78;-2;-10;-10;17080
2053076;2447;2269;98177;59;-78;7;-10;-11;17080
2054077;2543;2389;98105;54;-75;13;-10;-11;17080
2055090;2328;2054;98153;48;-78;13;-10;-11;17080
2056080;1945;1910;98105;51;-78;13;-10;-11;17080
2057076;1299;2126;98344;51;-78;10;-10;-11;17080
2058075;1394;1958;98344;51;-75;7;-10;-11;17080
2059077;1682;1934;98273;54;-78;2;-10;-11;17080
2060077;1705;2222;98153;61;-78;0;-11;-11;17080
2061078;1729;2245;98034;69;-75;0;-11;-11;17080
2062078;1873;1695;98464;69;-67;0;-11;-11;17080
2063080;2256;1623;98703;67;-62;0;-11;-11;17080
2064080;2304;2245;98129;67;-64;2;-11;-11;17080
2065075;1705;2198;97866;72;-70;7;-11;-11;17080
2066092;1442;1719;98559;72;-72;13;-11;-11;17080
2067076;1705;1575;99133;75;-72;15;-10;-11;17081
2068077;2375;2006;98941;75;-75;18;-10;-11;17081
2069077;2088;2150;98129;69;-78;18;-10;-11;17081
2070079;1849;1791;97843;64;-78;15;-10;-11;17081
2071079;2088;1719;98249;64;-78;13;-10;-11;17081
2072075;1347;2078;98464;69;-78;13;-10;-11;17081
2073080;1490;2293;98225;75;-75;13;-10;-11;17081
2074076;2040;1934;98010;77;-67;13;-10;-11;17081
2075076;2543;1862;98177;75;-64;15;-10;-11;17081
2076093;2974;2317;98631;77;-70;10;-10;-11;17081
2077077;2184;2102;98655;75;-67;0;-10;-11;17081
2078079;1610;1599;98129;77;-62;-8;-10;-11;17081
2079079;2136;1719;97771;77;-57;-8;-10;-11;17081
2080075;1729;1791;97699;72;-54;-2;-10;-11;17081
2081076;1873;1839;97938;69;-57;-2;-10;-10;17081
2082078;2998;2293;98440;69;-64;-5;-10;-10;17081
2083079;2519;2126;98679;69;-70;-8;-10;-10;17081
2084075;2375;1862;98559;72;-75;-5;-10;-10;17081
2085075;2112;1719;98392;69;-78;2;-10;-11;17081
2086077;1012;1527;98105;67;-83;5;-10;-11;17081
2087093;1610;1910;97986;69;-91;2;-10;-11;17081
2088078;2232;2030;98344;75;-88;-2;-10;-11;17081
2089079;2304;2030;98559;75;-86;-5;-10;-11;17081
2090080;2878;2102;98344;75;-88;-5;-10;-11;17081
2091076;2687;2413;98034;75;-83;-2;-10;-11;17081
2092077;2064;2485;97628;69;-75;-2;-10;-11;17081
2093079;2160;2030;97890;67;-72;-2;-10;-11;17081
2094080;2375;1743;98273;64;-72;-8;-10;-11;17081
2095080;1873;1958;98296;61;-70;-8;-10;-11;17081
2096079;1921;2198;98249;64;-62;-2;-10;-11;17081
2097090;2184;1958;98249;77;-57;-2;-10;-11;17081
2098080;1682;1934;98296;85;-51;-2;-10;-11;17081
2099075;2064;2078;98201;83;-51;-5;-10;-11;17081
2100076;2734;2150;98153;77;-54;-8;-10;-11;17081
2101076;1777;2150;98010;72;-51;-5;-10;-11;17081
2102077;1347;2293;98058;67;-51;-2;-10;-11;17081
2103077;1945;2245;98607;67;-51;0;-10;-11;17081
2104079;2280;2078;99013;72;-57;0;-10;-10;17081
2105079;2423;2245;98679;72;-62;2;-10;-10;17081
2106080;2232;2245;98153;69;-64;2;-10;-10;17081
2107080;2184;2341;98034;64;-67;5;-10;-10;17081
2108091;1634;2293;98153;59;-70;5;-10;-10;17081
2109075;1514;2293;98368;61;-72;5;-10;-10;17081
2110076;1873;2293;98750;67;-72;2;-10;-10;17081
2111076;1251;2006;98703;67;-75;-2;-10;-10;17081
2112078;1921;1958;98320;67;-78;-2;-10;-10;17081
2113078;2399;1886;98081;67;-78;-5;-10;-10;17081
2114079;1610;1839;97986;69;-75;-8;-10;-11;17081
2115079;2567;2341;98249;69;-75;-8;-10;-11;17081
2116080;2328;2317;98225;69;-75;-8;-10;-11;17081
2117080;1586;2198;98010;67;-75;-2;-10;-11;17081
2118090;2208;2341;98392;67;-70;-5;-10;-11;17081
2119079;2304;2078;98750;64;-67;-5;-10;-10;17081
2120075;2447;1862;98965;64;-67;-8;-10;-10;17080
2121075;1969;1695;98607;67;-67;-5;-10;-10;17080
2122076;1610;1815;97819;69;-70;-5;-10;-10;17080
2123076;2064;2054;97795;75;-70;-2;-10;-10;17080
2124078;2232;2054;98153;75;-72;-2;-10;-10;17080
2125078;2184;2102;98344;77;-75;0;-10;-10;17080
2126079;2615;2509;98607;80;-78;2;-10;-10;17080
2127079;2184;2245;98607;80;-80;0;-10;-10;17080
2128092;1705;1839;98296;80;-83;-5;-10;-11;17080
2129077;2184;1767;98249;80;-83;-8;-10;-11;17080
2130078;1777;1839;98034;77;-83;-8;-10;-11;17080
2131079;1921;2389;97843;75;-83;-5;-10;-11;17080
2132080;2304;2557;98273;67;-83;-2;-10;-11;17080
2133075;1945;2365;98703;59;-83;0;-10;-11;17080
2134075;2256;2150;98703;56;-83;0;-10;-11;17080
2135077;2328;2126;98464;59;-80;-2;-10;-11;17080
2136076;1777;2222;97914;61;-75;-2;-10;-11;17080
2137078;2064;2293;97771;69;-70;-5;-10;-11;17080
2138078;2088;2198;98320;72;-72;-5;-10;-11;17080
2139089;1658;1839;98583;72;-78;-2;-10;-11;17080
2140079;2208;1958;98583;69;-80;2;-10;-11;17080
2141080;1897;1886;98607;72;-83;2;-10;-11;17080
2142075;1777;1815;98201;69;-86;2;-10;-11;17080
2143077;2352;1767;97938;69;-88;0;-10;-11;17080
2144077;1849;1623;98081;69;-91;2;-10;-11;17080
2145079;1897;1958;98034;67;-88;2;-10;-12;17080
2146079;1897;2078;98177;64;-88;5;-10;-12;17080
2147075;2017;2174;98320;61;-88;5;-10;-12;17080
2148076;2352;2222;98750;59;-88;5;-10;-12;17080
2149093;2112;2341;98631;56;-86;0;-10;-12;17080
2150078;2017;2413;98034;56;-83;-8;-10;-12;17080
2151079;1729;2317;97819;56;-78;-13;-10;-12;17080
2152075;1179;2150;97628;56;-78;-13;-10;-12;17080
2153077;1418;2150;98320;56;-80;-10;-10;-12;17080
2154077;1921;2509;98655;56;-78;-8;-11;-12;17080
2155079;1897;2748;98607;56;-72;-8;-11;-12;17080
2156080;2017;2628;98918;59;-70;-8;-11;-12;17080
2157076;1753;2245;98511;64;-72;-10;-11;-12;17080
2158076;1514;1982;97938;72;-75;-10;-11;-12;17080
2159091;1897;1958;98153;77;-78;-8;-11;-12;17080
2160075;1634;2078;98177;83;-78;-8;-10;-12;17080
2161076;1658;2628;97986;85;-78;-5;-10;-12;17080
2162076;2423;3059;98081;88;-80;-2;-10;-12;17080
2163077;2208;2724;98416;88;-75;0;-10;-12;17080
2164078;1921;2413;98846;88;-72;2;-10;-12;17080
2165079;2208;2317;98464;88;-72;5;-10;-12;17080
2166079;1682;2078;97699;85;-75;10;-10;-12;17080
2167080;1993;1982;97604;85;-80;7;-9;-12;17080
2168080;2328;2317;98249;77;-78;5;-9;-12;17080
2169088;2136;2581;98989;67;-70;5;-9;-12;17080
2170079;2687;2796;99013;59;-62;2;-9;-12;17080
2171079;2040;2628;98535;56;-62;2;-9;-12;17080
2172076;1801;2317;98034;59;-67;5;-9;-12;17080
2173076;2136;2006;97938;61;-67;5;-9;-12;17080
2174077;1705;1767;98081;67;-64;5;-9;-12;17080
2175077;2256;2341;97580;67;-59;7;-9;-12;17080
2176078;2519;2652;97819;61;-57;10;-9;-11;17080
2177078;1993;2533;98655;56;-59;10;-9;-11;17080
2178080;2017;2533;98941;56;-62;7;-9;-11;17080
2179079;1682;2054;98655;64;-70;5;-9;-11;17080
2180091;2064;1934;97866;64;-78;5;-9;-11;17080
2181077;2232;2006;97269;64;-83;2;-9;-11;17080
2182077;2040;2054;97102;67;-83;0;-9;-11;17080
2183078;2017;2341;97675;72;-80;0;-9;-11;17080
2184078;1658;2341;98703;72;-75;0;-9;-11;17080
2185079;2184;2628;99133;67;-75;0;-9;-11;17080
2186080;2088;2700;98607;59;-80;2;-9;-11;17080
2187075;1227;2724;97890;54;-80;10;-9;-11;17080
2188075;1227;2437;97604;54;-78;13;-10;-11;17080
2189076;1514;2054;97914;56;-78;13;-10;-11;17080
2190077;2184;2222;98177;54;-78;18;-10;-11;17081
2191093;2710;2461;98105;51;-72;18;-10;-11;17081
2192078;1945;2605;98488;48;-70;13;-10;-11;17081
2193079;1179;2461;98822;46;-67;7;-10;-11;17081
2194079;1299;2078;98750;46;-67;2;-10;-11;17081
2195080;1610;1982;98296;48;-67;0;-10;-11;17081
2196080;1969;2198;97365;56;-67;-2;-10;-11;17081
2197075;2184;2150;97317;67;-70;0;-10;-11;17081
2198075;1897;2269;98368;69;-70;2;-10;-11;17081
2199076;1849;2389;99563;69;-70;2;-10;-11;17081
