Timestamp;scop_gx;scop_gy;scop_gz
10341000;-72;-59;-64
10342000;-32;-59;-104
10343000;-42;-44;-39
10344000;-67;-49;-14
10345000;2;-14;-39
10346000;72;-34;-19
10347000;-57;-109;20
10348000;-57;-169;30
10349000;-212;-74;65
10350000;-57;-94;-9
10351000;-32;10;115
10352000;-72;-64;30
10353000;-7;5;-14
10354000;-32;-49;-64
10355000;-87;-124;-24
10356000;-12;50;-44
10357000;132;145;0
10358000;47;100;40
10359000;-132;-4;-4
10360000;32;10;-79
10361000;77;-14;-54
10362000;22;-49;-4
10363000;-62;-59;-14
10364000;-42;-9;-74
10365000;22;20;-29
10366000;12;5;-14
10367000;-37;-24;-19
10368000;-17;10;-64
10369000;-12;-19;-29
10370000;-77;-99;15
10371000;-32;-59;-44
10372000;-77;-9;-49
10373000;-62;-49;-19
10374000;112;70;40
10375000;122;180;-24
10376000;-52;80;-4
10377000;2;25;-79
10378000;2;15;-114
10379000;-2;45;-59
10380000;17;-4;-9
10381000;-102;-139;100
10382000;-12;-129;80
10383000;-72;10;45
10384000;-32;90;-19
10385000;37;-199;-69
10386000;-12;-219;-59
10387000;-47;-74;5
10388000;12;-179;-84
10389000;27;-49;-104
10390000;17;65;-9
10391000;67;-59;-54
10392000;-127;-84;-159
10393000;12;140;-4
10394000;62;65;35
10395000;37;-119;-99
10396000;42;-59;-84
10397000;72;5;30
10398000;12;25;-64
10399000;-132;-49;-129
10400000;-37;-104;55
10401000;27;-39;25
10402000;27;-39;25
10403000;77;55;-64
10404000;132;-84;-154
10405000;12;-129;35
10406000;-27;-9;90
10407000;7;10;25
10408000;-142;25;-4
10409000;-12;-9;50
10410000;87;-4;20
10411000;122;-4;-74
10412000;-117;-64;-119
10413000;-67;110;-9
10414000;-97;55;40
10415000;-92;-29;-14
10416000;-67;145;10
10417000;87;145;-24
10418000;177;155;-9
10419000;82;115;15
10420000;27;-4;65
10421000;122;-39;5
10422000;17;-104;-79
10423000;-7;-59;-14
10424000;37;-14;25
10425000;67;-39;0
10426000;-72;15;-54
10427000;-32;125;-29
10428000;7;50;35
10429000;-102;-24;25
10430000;12;115;15
10431000;-12;25;-39
10432000;-7;-79;-99
10433000;42;20;-144
10434000;52;0;-44
10435000;37;0;5
10436000;-47;-84;-14
10437000;-22;-34;-19
10438000;-52;-34;105
10439000;-47;-74;50
10440000;72;40;-14
10441000;62;35;-14
10442000;12;70;-29
10443000;-12;70;-19
10444000;42;-79;-94
10445000;-32;-94;-159
10446000;-97;-49;-39
10447000;-132;-144;60
10448000;-2;10;45
10449000;97;-34;15
10450000;7;5;-39
10451000;-7;-49;5
10452000;-42;-84;-19
10453000;-107;-64;-29
10454000;-7;-34;-59
10455000;22;-74;0
10456000;32;-89;10
10457000;-112;40;-54
10458000;-12;50;55
10459000;157;-29;20
10460000;107;10;-19
10461000;27;110;-34
10462000;2;-49;-79
10463000;-12;-114;5
10464000;12;-4;-49
10465000;27;-54;5
10466000;-107;-229;20
10467000;12;5;-14
10468000;27;10;-29
10469000;-67;-34;40
10470000;17;25;-14
10471000;72;-39;-39
10472000;27;20;-4
10473000;-82;-119;30
10474000;-37;-174;85
10475000;37;-184;-4
10476000;112;-119;-69
10477000;2;95;-14
10478000;-27;5;-24
10479000;-47;-54;-9
10480000;-52;-24;-114
10481000;-72;-39;35
10482000;-12;15;75
10483000;27;20;-24
10484000;47;10;-49
10485000;87;45;-9
10486000;12;-74;-9
10487000;97;-84;-74
10488000;92;-114;-129
10489000;47;45;-14
10490000;42;120;10
10491000;12;105;-9
10492000;-82;10;-44
10493000;-2;0;-4
10494000;137;50;-24
10495000;42;-29;-39
10496000;-52;-104;-29
10497000;-67;25;-9
10498000;7;225;-9
10499000;-72;15;-74
10500000;-32;-119;-64
10501000;-2;-34;-29
10502000;-157;-119;-4
10503000;-12;-19;-39
10504000;107;20;40
10505000;97;80;20
10506000;12;75;15
10507000;-127;-34;15
10508000;-97;25;-44
10509000;-127;-134;-39
10510000;-107;-24;-4
10511000;67;165;-44
10512000;67;0;-129
10513000;-37;50;-4
10514000;-227;-39;55
10515000;-62;35;0
10516000;-2;35;-19
10517000;-37;-194;-139
10518000;-127;-194;-144
10519000;-2;-169;-64
10520000;2;-39;75
10521000;-57;-9;40
10522000;-132;-94;-4
10523000;-117;-34;50
10524000;-52;15;25
10525000;62;35;-14
10526000;-52;-179;85
10527000;-62;-149;60
10528000;-97;-39;-24
10529000;42;55;25
10530000;47;130;-29
10531000;-97;-24;-154
10532000;27;15;-9
10533000;17;60;70
10534000;22;-9;20
10535000;7;-14;-69
10536000;-57;-4;15
10537000;-27;-14;25
10538000;47;-74;80
10539000;-82;-114;50
10540000;-117;-134;-19
10541000;-107;15;-54
10542000;-62;25;-69
10543000;52;-104;-69
10544000;82;-14;-164
10545000;-12;20;-69
10546000;-32;-34;55
10547000;47;-4;40
10548000;12;-54;-94
10549000;-62;-74;-114
10550000;-82;-144;-44
10551000;-87;70;-59
10552000;-122;115;-19
10553000;87;110;30
10554000;-32;110;-4
10555000;-132;30;40
10556000;-7;-44;-29
10557000;27;-24;-54
10558000;37;-119;-79
10559000;-72;0;-29
10560000;-2;35;25
10561000;27;5;45
10562000;-127;110;30
10563000;22;-9;35
10564000;112;0;15
10565000;32;0;5
10566000;-67;-84;-54
10567000;132;0;-124
10568000;47;60;-74
10569000;-67;-104;-29
10570000;-102;-84;5
10571000;107;10;-24
10572000;-117;0;-94
10573000;-102;115;30
10574000;52;85;0
10575000;37;-34;-54
10576000;-32;-39;-64
10577000;-52;15;10
10578000;-57;25;90
10579000;12;-49;-29
10580000;-62;-29;-84
10581000;-107;-79;-39
10582000;-42;-49;-54
10583000;47;10;25
10584000;62;35;40
10585000;92;-94;-69
10586000;27;50;60
10587000;12;-9;40
10588000;-32;-84;-24
10589000;-37;10;-14
10590000;12;55;-14
10591000;47;0;10
10592000;47;-84;-74
10593000;-57;5;-159
10594000;22;0;-84
10595000;32;-94;-79
10596000;-12;55;-4
10597000;-107;-14;70
10598000;-72;-54;65
10599000;12;-104;-54
10600000;-107;-109;-84
10601000;-97;70;70
10602000;37;105;25
10603000;-32;35;25
10604000;-12;100;5
10605000;-2;30;-54
10606000;-157;-109;-14
10607000;-12;-44;-19
10608000;37;-34;-59
10609000;-72;35;-44
10610000;-67;-19;-54
10611000;37;-174;-74
10612000;-47;-79;-104
10613000;12;95;-59
10614000;102;-14;-49
10615000;32;-239;-74
10616000;-17;-14;-39
10617000;-167;35;-59
10618000;27;-89;25
10619000;97;-89;-54
10620000;-12;-49;-49
10621000;7;-109;-24
10622000;7;-109;-24
10623000;72;-49;-14
10624000;47;65;-99
10625000;7;5;-19
10626000;-32;-74;-114
10627000;37;-14;-64
10628000;92;145;-59
10629000;-57;-59;-69
10630000;-67;-119;-89
10631000;52;-59;-79
10632000;2;-59;-49
10633000;57;-64;-24
10634000;-82;-59;105
10635000;-12;-29;40
10636000;42;70;-34
10637000;107;60;25
10638000;37;25;100
10639000;-72;15;-14
10640000;-12;0;-4
10641000;-62;-64;50
10642000;-52;-74;80
10643000;-57;-4;40
10644000;-47;-84;-69
10645000;-77;-94;-49
10646000;-27;85;15
10647000;-7;25;40
10648000;-57;40;5
10649000;97;85;25
10650000;52;85;-24
10651000;-27;25;-19
10652000;12;-24;0
10653000;-22;25;-29
10654000;-67;120;-39
10655000;-142;35;-44
10656000;-62;25;-89
10657000;67;80;0
10658000;-27;55;25
10659000;-77;-34;-29
10660000;2;5;-4
10661000;27;-59;70
10662000;87;-44;-79
10663000;67;65;-129
10664000;72;70;-69
10665000;-72;-69;-89
10666000;-2;35;-49
10667000;2;-34;-79
10668000;-12;-94;-64
10669000;-57;10;45
10670000;-152;-39;35
10671000;-87;30;15
10672000;-17;65;35
10673000;-97;-74;-44
10674000;7;-79;-79
10675000;47;10;70
10676000;-82;60;120
10677000;-2;95;40
10678000;37;-24;-74
10679000;-107;-239;-19
10680000;-22;-154;25
10681000;97;-34;-59
10682000;92;-29;95
10683000;-57;-204;60
10684000;37;-24;45
10685000;-17;70;-24
10686000;7;0;-54
10687000;52;-34;-49
10688000;17;-34;-19
10689000;87;-29;35
10690000;67;-14;0
10691000;-17;-14;50
10692000;-22;-124;40
10693000;137;15;-94
10694000;157;60;-79
10695000;62;10;65
10696000;-32;-64;75
10697000;17;50;-49
10698000;17;25;15
10699000;-57;85;110
10700000;-97;15;-94
10701000;-77;10;-94
10702000;-27;-79;-29
10703000;52;-74;50
10704000;27;-34;50
10705000;-32;-84;-44
10706000;-172;-19;0
10707000;-137;-24;-9
10708000;57;170;25
10709000;87;95;-74
10710000;37;-34;-84
10711000;-87;-14;-4
10712000;7;20;-99
10713000;22;0;-144
10714000;-32;-84;-89
10715000;-37;-109;10
10716000;-47;30;15
10717000;-52;-59;-94
10718000;47;50;10
10719000;72;55;80
10720000;-7;0;-104
10721000;-27;-14;-124
10722000;-87;-4;-44
10723000;-32;15;-74
10724000;132;40;-34
10725000;-7;40;-29
10726000;-12;-84;30
10727000;-97;-144;-54
10728000;-32;-9;15
10729000;-32;-24;75
10730000;-37;-104;-9
10731000;27;50;-114
10732000;-7;-74;-69
10733000;-82;-69;-54
10734000;52;-59;-44
10735000;32;-104;-99
10736000;-132;20;-104
10737000;-107;10;-19
10738000;-22;0;70
10739000;42;-14;-14
10740000;-27;25;-29
10741000;-47;35;-54
10742000;-122;-154;-4
10743000;-212;-144;55
10744000;-77;-64;-84
10745000;62;-59;-94
10746000;87;-94;-9
10747000;57;-94;-34
10748000;-87;-19;95
10749000;62;-44;-19
10750000;162;-44;-79
10751000;22;-59;45
10752000;-12;-44;-4
10753000;77;-44;-49
10754000;-2;-74;-79
10755000;-132;-74;-94
10756000;-112;-74;5
10757000;12;25;-39
10758000;2;-184;-84
10759000;-22;-79;-9
10760000;-12;80;-69
10761000;82;65;-74
10762000;52;30;-59
10763000;57;55;-64
10764000;-27;95;10
10765000;-107;70;20
10766000;-182;-154;-74
10767000;-72;-34;75
10768000;92;120;85
10769000;12;-14;45
10770000;-57;-64;30
10771000;7;-9;-99
10772000;-17;-144;-49
10773000;-87;-159;90
10774000;-192;-94;85
10775000;-87;70;-4
10776000;27;40;-39
10777000;47;-49;-89
10778000;2;-49;-89
10779000;-132;-104;-94
10780000;-52;-144;-9
10781000;-27;-154;-29
10782000;-32;45;-49
10783000;-57;-4;-39
10784000;-57;-59;-4
10785000;-17;-139;60
10786000;-22;-144;-4
10787000;-82;-69;-134
10788000;-22;35;-24
10789000;-72;-34;-64
10790000;-152;10;15
10791000;-187;-89;-24
10792000;-12;10;-124
10793000;62;155;60
10794000;42;90;105
10795000;-32;25;60
10796000;7;55;5
10797000;47;-54;-79
10798000;-12;-134;0
10799000;12;70;20
10800000;-27;40;-74
10801000;2;-94;-54
10802000;27;5;-14
10803000;42;20;5
10804000;-42;-79;-44
10805000;-177;-119;0
10806000;-82;25;-4
10807000;42;90;-89
10808000;-42;-109;-64
10809000;12;10;-59
10810000;72;35;-34
10811000;-12;70;10
10812000;-57;120;65
10813000;-32;115;45
10814000;12;100;-14
10815000;117;70;-9
10816000;-67;30;30
10817000;-67;-14;-19
10818000;-72;-99;-14
10819000;-87;-124;-24
10820000;-87;0;5
10821000;47;-49;10
10822000;62;-9;-79
10823000;27;50;-84
10824000;52;-69;-94
10825000;42;0;90
10826000;7;20;25
10827000;-57;25;-44
10828000;-57;-114;-99
10829000;-117;-49;-94
10830000;-37;85;50
10831000;127;20;-74
10832000;62;-99;0
10833000;-7;70;20
10834000;-92;-9;-24
10835000;-117;-89;-59
10836000;-22;-114;30
10837000;-97;-154;25
10838000;-47;-89;-54
10839000;12;-69;-59
10840000;12;-169;35
10841000;-17;-19;25
10842000;-37;50;80
10843000;82;-39;0
10844000;-7;-9;-79
10845000;37;-9;-114
10846000;132;0;-74
10847000;7;-9;-24
10848000;-12;50;65
10849000;-17;25;70
10850000;57;-184;-29
10851000;62;-174;-19
10852000;-52;65;5
10853000;-172;135;5
10854000;-52;-14;-114
10855000;72;-109;-79
10856000;-37;30;10
10857000;-187;-14;-59
10858000;-117;-99;-109
10859000;-22;35;35
10860000;87;50;55
10861000;97;165;-44
10862000;-47;45;-44
10863000;-32;0;-49
10864000;-72;-189;-84
10865000;-7;-129;-9
10866000;-12;-109;80
10867000;-27;-14;0
10868000;-17;25;0
10869000;2;-154;-84
10870000;-87;-154;-54
10871000;-182;-164;120
10872000;2;25;-19
10873000;97;130;-89
10874000;-22;-59;-29
10875000;-42;-34;-69
10876000;2;-4;-19
10877000;-2;-39;45
10878000;-12;-94;-94
10879000;-67;-49;10
10880000;42;-29;85
10881000;77;-24;20
10882000;17;-24;-94
10883000;12;10;-64
10884000;-17;100;5
10885000;-22;-19;50
10886000;-12;-149;15
10887000;-32;-34;15
10888000;72;70;20
10889000;-97;-124;-44
10890000;-22;-144;-44
10891000;47;0;0
10892000;-17;-4;-4
10893000;7;-84;-84
10894000;-117;-134;-74
10895000;-147;-9;-64
10896000;112;20;-34
10897000;52;-169;-54
10898000;-32;-29;10
10899000;12;30;35
10900000;132;0;45
10901000;57;-34;25
10902000;-72;-94;-64
10903000;-117;-54;-24
10904000;-57;-4;65
10905000;-12;-24;70
10906000;-52;-69;10
10907000;-72;-64;-44
10908000;-12;10;-29
10909000;17;-14;-14
10910000;-47;-29;-24
10911000;77;-114;-74
10912000;52;-74;-114
10913000;-92;0;-99
10914000;17;-34;-54
10915000;-92;-154;-109
10916000;-37;-24;-4
10917000;-37;0;5
10918000;62;-9;0
10919000;-142;-134;20
10920000;-217;0;5
10921000;-32;30;0
10922000;-32;-34;-14
10923000;-57;140;15
10924000;-87;95;-19
10925000;-37;0;-19
10926000;-27;-84;15
10927000;-122;60;-44
10928000;62;-19;-4
10929000;42;-109;45
10930000;-47;-49;-24
10931000;-57;60;-9
10932000;12;10;70
10933000;82;-119;20
10934000;17;-159;-59
10935000;47;-104;-144
10936000;-52;-109;-29
10937000;-107;20;-24
10938000;-137;-54;-29
10939000;-132;-144;-19
10940000;-142;-49;-24
10941000;27;45;10
10942000;87;85;5
10943000;17;50;-109
10944000;-27;20;55
10945000;-227;-84;65
10946000;-152;-14;15
10947000;-72;-134;-94
10948000;37;-94;-34
10949000;-27;50;10
10950000;-122;60;-19
10951000;-102;-74;-9
10952000;17;-134;0
10953000;-67;-94;-79
10954000;-142;-109;-109
10955000;42;90;0
10956000;192;50;-19
10957000;-32;-144;-64
10958000;-97;-134;-44
10959000;17;-24;15
10960000;-67;-74;-69
10961000;-47;-24;-29
10962000;22;5;35
10963000;12;-84;-4
10964000;-77;-184;-79
10965000;-72;-134;-39
10966000;-97;-79;15
10967000;-57;-69;40
10968000;87;-34;0
10969000;-47;-69;70
10970000;-2;50;15
10971000;-62;-94;10
10972000;-217;-194;0
10973000;-202;-74;-19
10974000;-87;-49;-19
10975000;77;0;70
10976000;47;-109;-34
10977000;-217;-84;-139
10978000;-22;145;-29
10979000;72;0;-39
10980000;-37;-14;-104
10981000;27;-4;-134
10982000;102;-19;5
10983000;72;-54;-44
10984000;32;-14;-14
10985000;-32;-114;-39
10986000;62;-44;-19
10987000;27;-49;-99
10988000;-152;35;-119
10989000;-77;-9;-49
10990000;157;0;-59
10991000;127;0;-14
10992000;-72;-84;-14
10993000;27;10;-29
10994000;-87;-14;60
10995000;-67;10;35
10996000;7;35;-64
10997000;47;170;5
10998000;-77;20;70
10999000;2;25;30
11000000;77;40;-34
11001000;-37;100;-49
11002000;-17;85;55
11003000;-97;0;50
11004000;37;-49;-4
11005000;-2;-174;-84
11006000;-82;10;-19
11007000;-2;-94;60
11008000;-47;-169;65
11009000;-72;-24;65
11010000;-102;15;-24
11011000;22;40;-29
11012000;142;10;-29
11013000;27;40;100
11014000;-72;-74;85
11015000;-32;10;40
11016000;7;60;45
11017000;-47;50;30
11018000;37;105;15
11019000;12;5;-69
11020000;-97;35;-49
11021000;-32;50;-69
11022000;62;-19;-29
11023000;2;-54;40
11024000;-87;-49;60
11025000;-47;-49;50
11026000;22;-234;-34
11027000;62;0;-59
11028000;-37;95;-114
11029000;-72;-59;-49
11030000;-182;-29;0
11031000;-192;-84;30
11032000;-37;-159;100
11033000;-97;-29;100
11034000;-172;-19;-24
11035000;-132;-54;-14
11036000;117;-74;20
11037000;37;-54;-29
11038000;-82;95;0
11039000;12;85;40
11040000;62;-44;-9
11041000;62;-44;-9
11042000;87;-39;-84
11043000;-12;-29;-94
11044000;27;-109;0
11045000;-82;-74;-29
11046000;-82;-129;25
11047000;62;-104;30
11048000;27;-14;20
11049000;-2;25;15
11050000;52;-19;30
11051000;-47;65;10
11052000;-72;-4;-44
11053000;-7;-64;-64
11054000;22;-9;15
11055000;-12;-24;-9
11056000;-117;-74;-94
11057000;-127;-34;-59
11058000;12;25;-24
11059000;-47;-64;-54
11060000;-12;5;-54
11061000;87;130;20
11062000;42;35;-89
11063000;82;-34;-54
11064000;87;-34;-24
11065000;12;-54;-24
11066000;-42;70;-54
11067000;27;15;-29
11068000;-22;-79;-39
11069000;-87;-59;-69
11070000;-12;-34;-89
11071000;42;0;40
11072000;-52;-59;90
11073000;-82;-129;40
11074000;67;30;-9
11075000;27;70;5
11076000;-22;0;-29
11077000;-22;-189;-79
11078000;2;-84;-14
11079000;72;10;-9
11080000;127;50;-34
11081000;87;100;-114
11082000;2;-24;-94
11083000;42;-44;10
11084000;72;60;80
11085000;-27;90;20
11086000;-62;35;-14
11087000;7;75;-64
11088000;-92;-129;-44
11089000;-72;-59;-74
11090000;-97;85;-104
11091000;32;85;20
11092000;-72;0;30
11093000;-102;-4;60
11094000;-177;50;40
11095000;7;-84;10
11096000;87;-139;-9
11097000;72;-104;-54
11098000;-47;10;-4
11099000;-132;-14;-14
11100000;-17;10;-39
11101000;32;45;-79
11102000;27;-34;0
11103000;-87;-14;15
11104000;-122;70;10
11105000;-117;-54;-109
11106000;-62;-49;-119
11107000;-47;50;-9
11108000;-37;-4;20
11109000;-32;-39;-14
11110000;-12;90;20
11111000;42;-114;-74
11112000;77;-154;-79
11113000;122;-9;60
11114000;127;75;30
11115000;27;60;-24
11116000;-112;-59;-79
11117000;-72;-149;-129
11118000;-22;-24;20
11119000;27;-14;30
11120000;77;85;15
11121000;17;70;-24
11122000;72;75;-49
11123000;-42;-74;35
11124000;-27;-24;90
11125000;37;-14;-44
11126000;72;0;-114
11127000;-127;20;15
11128000;-192;-14;-9
11129000;-107;-59;-64
11130000;-32;-49;-69
11131000;-72;5;-14
11132000;-17;50;-19
11133000;-32;-44;10
11134000;132;-74;10
11135000;107;30;5
11136000;17;-14;25
11137000;-7;-184;5
11138000;-12;-134;50
11139000;-177;20;10
11140000;-127;25;30
11141000;-72;-79;-14
11142000;-7;-29;-64
11143000;-27;-29;30
11144000;-27;35;30
11145000;-107;-64;-39
11146000;-57;-24;-39
11147000;72;50;10
11148000;-47;-24;15
11149000;12;-109;25
11150000;-82;-144;60
11151000;-157;-154;50
11152000;-22;-179;-54
11153000;77;-74;-89
11154000;87;-29;25
11155000;32;-14;105
11156000;-62;-99;40
11157000;-7;55;75
11158000;122;-24;-54
11159000;-117;-174;-79
11160000;-92;-44;10
11161000;37;140;-4
11162000;47;80;5
11163000;22;55;70
11164000;-7;-9;-29
11165000;-52;-94;-94
11166000;-167;-19;-9
11167000;-37;85;70
11168000;12;-84;115
11169000;-72;-229;-29
11170000;-47;-179;-54
11171000;42;-84;-4
11172000;-22;10;-54
11173000;97;20;15
11174000;92;50;-19
11175000;-47;25;-39
11176000;-17;-4;5
11177000;27;10;-64
11178000;-22;-34;-119
11179000;87;0;-84
11180000;-2;-54;-64
11181000;42;-79;-39
11182000;67;-14;-64
11183000;-77;-29;-64
11184000;-97;-19;-19
11185000;-92;25;20
11186000;-32;-24;-39
11187000;-32;-74;-44
11188000;52;-84;-44
11189000;47;-89;-34
11190000;-92;-74;-29
11191000;-92;50;30
11192000;-42;20;0
11193000;22;-44;-49
11194000;-67;70;65
11195000;-27;55;50
11196000;27;15;-9
11197000;-137;-49;30
11198000;-87;-194;-49
11199000;-122;-84;-104
11200000;-12;-19;15
11201000;-97;-24;75
11202000;-82;75;0
11203000;-67;85;-64
11204000;67;180;-29
11205000;132;40;30
11206000;22;-99;35
11207000;-67;-24;-74
11208000;-17;15;-79
11209000;-97;-164;-164
11210000;67;-39;-109
11211000;37;95;70
11212000;-27;40;85
11213000;-7;50;0
11214000;57;105;-19
11215000;52;35;-59
11216000;12;55;-4
11217000;37;-49;80
11218000;27;-74;20
11219000;2;50;-104
11220000;37;35;-104
11221000;42;5;-84
11222000;127;90;-79
11223000;87;-49;-114
11224000;-37;-134;-54
11225000;-122;-24;-129
11226000;12;25;-69
11227000;-12;45;-39
11228000;-37;60;0
11229000;27;-59;25
11230000;-57;-59;-39
11231000;117;85;-139
11232000;157;100;-144
11233000;32;30;-19
11234000;-37;-39;35
11235000;52;-134;-19
11236000;97;-114;-14
11237000;-62;110;50
11238000;-22;80;45
11239000;12;10;-19
11240000;-37;-49;-64
11241000;132;-104;-59
11242000;177;0;-84
11243000;-67;-34;-19
11244000;-87;-34;15
11245000;27;0;-29
11246000;7;50;-9
11247000;-142;-29;25
11248000;-2;-109;10
11249000;72;-49;80
11250000;-37;-159;-9
11251000;-47;-69;-149
11252000;97;-34;-74
11253000;97;-4;-19
11254000;-207;-94;5
11255000;-112;-149;-69
11256000;-32;-39;-94
11257000;72;50;20
11258000;87;50;10
11259000;-7;60;35
11260000;-152;-94;-14
11261000;-162;-129;-69
11262000;-12;-154;-94
11263000;42;-109;20
11264000;-57;-24;-54
11265000;82;45;-64
11266000;12;-94;30
11267000;-77;-9;-24
11268000;-2;15;-29
11269000;62;-59;-39
11270000;-67;-144;20
11271000;-142;-169;80
11272000;27;-119;70
11273000;-72;-84;5
11274000;-82;110;55
11275000;-12;75;30
11276000;-12;0;-19
11277000;-97;-129;-84
11278000;-67;-89;-4
11279000;32;25;-29
11280000;-32;80;-54
11281000;-82;-39;55
11282000;2;25;5
11283000;-107;25;-59
11284000;-62;-44;-69
11285000;2;-24;-94
11286000;-12;45;-104
11287000;-37;0;-44
11288000;-182;-129;15
11289000;-72;-64;-59
11290000;17;-119;-94
11291000;-17;-49;0
11292000;57;10;-9
11293000;-37;-24;-19
11294000;-32;-34;5
11295000;-47;0;20
11296000;-57;-69;-59
11297000;37;25;-29
11298000;-72;10;0
11299000;-162;-44;0
11300000;-82;25;-64
11301000;-12;-159;-29
11302000;-92;-169;-19
11303000;-17;30;-154
11304000;52;35;-19
11305000;-2;-49;-19
11306000;-97;-4;-39
11307000;-87;-139;-14
11308000;-112;-109;-79
11309000;27;-104;-89
11310000;12;-149;-94
11311000;-82;-64;-84
11312000;-122;80;-24
11313000;-67;0;30
11314000;72;-99;-49
11315000;-7;-14;-14
11316000;-32;0;-4
11317000;-87;-134;-114
11318000;62;0;-9
11319000;162;75;50
11320000;72;-84;25
11321000;-17;-104;0
11322000;2;155;-9
11323000;-2;10;25
11324000;27;-104;-44
11325000;-12;10;15
11326000;-157;-34;25
11327000;-157;-34;25
11328000;22;-79;-39
11329000;42;-49;-4
11330000;87;60;40
11331000;27;70;15
11332000;-72;35;30
11333000;-102;0;-39
11334000;-12;35;-49
11335000;22;5;-49
11336000;2;-59;-69
11337000;62;-54;-134
11338000;-57;-174;-44
11339000;-57;-109;-9
11340000;2;-24;90
11341000;127;5;10
11342000;92;70;-4
11343000;42;70;55
11344000;-32;40;50
11345000;-82;60;-14
11346000;-77;-14;-59
11347000;-57;-199;70
11348000;-7;-119;160
11349000;-22;35;-44
11350000;-17;70;-59
11351000;112;0;-34
11352000;112;0;-34
11353000;-132;-179;0
11354000;-97;-144;15
11355000;-102;-139;10
11356000;-22;5;-9
11357000;-27;5;-29
11358000;32;15;55
11359000;172;200;80
11360000;172;180;20
11361000;27;-44;-19
11362000;-22;65;20
11363000;-117;110;-19
11364000;-102;-74;-209
11365000;-77;-184;-84
11366000;22;50;-19
11367000;57;85;-4
11368000;-67;-49;-39
11369000;-17;-69;-9
11370000;72;-59;-9
11371000;-12;-159;-49
11372000;47;-74;0
11373000;-72;-39;35
11374000;-12;-24;35
11375000;12;80;-109
11376000;-22;110;-29
11377000;2;70;-24
11378000;32;-39;-49
11379000;-47;-54;5
11380000;-12;50;20
11381000;-42;35;-59
11382000;-72;-59;70
11383000;-97;-44;-39
11384000;-77;60;-14
11385000;-72;90;40
11386000;-62;-94;-44
11387000;-52;-94;-99
11388000;-57;-54;-69
11389000;-142;0;-49
11390000;-22;40;-29
11391000;-117;-9;5
11392000;-112;10;115
11393000;-52;25;115
11394000;37;-109;-34
11395000;-82;-109;-64
11396000;-217;-134;75
11397000;-67;10;40
11398000;-17;-54;-59
11399000;-7;-134;-114
11400000;2;0;-114
11401000;-47;-14;-64
11402000;-67;-84;-49
11403000;-12;20;-4
11404000;-47;70;85
11405000;-42;-29;60
11406000;-47;50;-94
11407000;-42;-24;-59
11408000;92;25;-4
11409000;42;-119;-19
11410000;-27;-64;-74
11411000;-62;10;-74
11412000;2;-59;-19
11413000;27;-29;-54
11414000;-12;25;-59
11415000;-67;-14;-4
11416000;-37;-104;-14
11417000;122;-119;-119
11418000;142;-84;-134
11419000;-32;-124;-29
11420000;-97;-64;25
11421000;-102;145;-59
11422000;-77;25;5
11423000;12;-184;10
11424000;-82;-94;-59
11425000;27;-69;-104
11426000;47;-94;-69
11427000;-32;-44;0
11428000;-87;35;-19
11429000;2;10;-49
11430000;47;-74;-4
11431000;-37;15;5
11432000;-22;15;-14
11433000;-72;25;-129
11434000;-72;0;-89
11435000;47;185;60
11436000;-32;40;30
11437000;-32;-139;-89
11438000;97;-39;-14
11439000;97;-29;55
11440000;-132;-19;40
11441000;22;55;30
11442000;42;10;30
11443000;-82;-49;45
11444000;-77;-129;-29
11445000;-12;-134;30
11446000;137;-34;-19
11447000;2;90;-49
11448000;-47;5;-29
11449000;-12;-34;10
11450000;47;10;-39
11451000;67;-4;-9
11452000;-22;-179;-44
11453000;-42;-154;-64
11454000;-112;20;-74
11455000;-72;20;-74
11456000;107;10;-34
11457000;72;-34;-4
